"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","FDIFLOW","OUTWARD","MLN_USD","Q","2019-Q3",3265.4203515057,
"FIN","FDIFLOW","OUTWARD","MLN_USD","Q","2019-Q4",214.93339303705,
"FIN","FDIFLOW","OUTWARD","MLN_USD","Q","2020-Q1",1703.7037037037,
"FIN","FDIFLOW","OUTWARD","MLN_USD","Q","2020-Q2",-798.8603988604,
"FIN","FDIFLOW","OUTWARD","MLN_USD","Q","2020-Q3",3115.6695156695,
"FIN","FDIFLOW","OUTWARD","MLN_USD","Q","2020-Q4",1823.3618233618,
"FIN","FDIFLOW","OUTWARD","MLN_USD","Q","2021-Q1",1170.7663197729,
"FIN","FDIFLOW","OUTWARD","MLN_USD","Q","2021-Q2",273.17880794702,
"FIN","FDIFLOW","OUTWARD","MLN_USD","Q","2021-Q3",820.71901608325,
"FIN","FDIFLOW","OUTWARD","MLN_USD","Q","2021-Q4",7197.2563859981,
"FIN","FDIFLOW","OUTWARD","MLN_USD","Q","2022-Q1",4555.684088758,
"FIN","FDIFLOW","OUTWARD","MLN_USD","Q","2022-Q2",-400.67304658744,
"FIN","FDIFLOW","OUTWARD","MLN_USD","Q","2022-Q3",3040.2776317173,
"FIN","FDIFLOW","OUTWARD","MLN_USD","Q","2022-Q4",3917.3414659796,
"FIN","FDIFLOW","OUTWARD","MLN_USD","Q","2023-Q1",-961.27024997318,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2013-Q1",14316.666047502,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2013-Q2",6845.8285479716,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2013-Q3",5591.1222381128,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2013-Q4",7510.6625167049,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2014-Q1",4210.5515083094,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2014-Q2",1518.4199177537,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2014-Q3",-7302.1680887244,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2014-Q4",4242.6329218545,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2015-Q1",10627.453341431,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2015-Q2",6335.0513396489,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2015-Q3",20900.402973848,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2015-Q4",7491.7153902236,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2016-Q1",12569.719841148,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2016-Q2",3361.1610304783,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2016-Q3",3139.4248048663,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2016-Q4",3984.4551784768,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2017-Q1",11452.850828869,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2017-Q2",8505.2104593824,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2017-Q3",6647.8081852108,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2017-Q4",-1825.745928518,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2018-Q1",3007.4536656135,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2018-Q2",8517.6902596374,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2018-Q3",3152.1575981622,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2018-Q4",27129.253828945,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2019-Q1",15801.803711618,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2019-Q2",9812.3035724145,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2019-Q3",-1082.783268639,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2019-Q4",-11431.524926804,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2020-Q1",4183.1776434019,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2020-Q2",867.15500421674,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2020-Q3",3030.5355451998,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2020-Q4",3252.6454221638,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2021-Q1",26711.893986951,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2021-Q2",-115.9148403854,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2021-Q3",6984.3478625723,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2021-Q4",-2699.1870274046,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2022-Q1",-2682.2924980867,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2022-Q2",6179.7769853012,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2022-Q3",5815.6258832216,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2022-Q4",27051.855566554,
"FRA","FDIFLOW","INWARD","MLN_USD","Q","2023-Q1",15737.275121911,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2013-Q1",11425.150744635,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2013-Q2",6375.116132175,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2013-Q3",-528.01801076221,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2013-Q4",3093.1378574794,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2014-Q1",22159.409454599,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2014-Q2",4961.0554728726,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2014-Q3",9685.6261009092,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2014-Q4",12979.237746148,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2015-Q1",43285.402011397,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2015-Q2",7219.6689560833,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2015-Q3",3031.6326527052,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2015-Q4",-330.59801487793,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2016-Q1",7070.5297158894,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2016-Q2",26407.642091245,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2016-Q3",8780.6434465456,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2016-Q4",22525.971580356,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2017-Q1",-1607.7851947007,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2017-Q2",11349.703917301,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2017-Q3",20934.100886371,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2017-Q4",5232.3889339131,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2018-Q1",43742.86598093,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2018-Q2",12982.812017323,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2018-Q3",17977.034064832,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2018-Q4",27275.468721792,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2019-Q1",31005.848044239,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2019-Q2",13524.958811153,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2019-Q3",9696.656737914,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2019-Q4",-10415.651577658,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2020-Q1",34759.594771314,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2020-Q2",-10142.126878555,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2020-Q3",5499.8733787249,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2020-Q4",-8556.2163343568,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2021-Q1",20748.444800702,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2021-Q2",13402.040399961,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2021-Q3",-16712.047752013,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2021-Q4",27228.442426615,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2022-Q1",18242.577531218,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2022-Q2",8101.8334136505,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2022-Q3",6863.2549285017,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2022-Q4",14754.235760298,
"FRA","FDIFLOW","OUTWARD","MLN_USD","Q","2023-Q1",25736.209320189,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2013-Q1",-3286.7210938537,"B"
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2013-Q2",-11214.028939334,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2013-Q3",8212.1465551573,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2013-Q4",19059.454400637,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2014-Q1",-6932.0087567998,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2014-Q2",3657.2429348547,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2014-Q3",8910.9473265225,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2014-Q4",-6106.7878466233,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2015-Q1",10207.730449251,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2015-Q2",3710.8086522463,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2015-Q3",5905.6150859678,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2015-Q4",510.87520798669,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2016-Q1",17318.389914851,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2016-Q2",-4191.0538538096,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2016-Q3",5658.5745880792,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2016-Q4",3871.666482362,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2017-Q1",14580.415962124,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2017-Q2",9628.878367715,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2017-Q3",16227.67444482,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2017-Q4",7849.8207642881,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2018-Q1",11154.000944176,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2018-Q2",1421.3914788151,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2018-Q3",9947.7658444471,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2018-Q4",49454.363271569,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2019-Q1",21226.767043546,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2019-Q2",15406.377476772,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2019-Q3",2242.695622971,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2019-Q4",13806.408821225,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2020-Q1",9327.094017094,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2020-Q2",9560.5891737892,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2020-Q3",5531.1487179487,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2020-Q4",31657.525925926,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2021-Q1",16821.263008515,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2021-Q2",15787.669110691,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2021-Q3",-995.93070009461,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2021-Q4",14848.835146641,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2022-Q1",16869.697129036,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2022-Q2",-6368.890524766,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2022-Q3",-5244.6082658534,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2022-Q4",5782.3651277737,
"DEU","FDIFLOW","INWARD","MLN_USD","Q","2023-Q1",16145.763330115,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2013-Q1",18279.832735962,"B"
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2013-Q2",3525.0139386699,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2013-Q3",10324.119208815,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2013-Q4",7382.9271206691,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2014-Q1",24768.47817434,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2014-Q2",29456.756003715,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2014-Q3",20756.558312326,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2014-Q4",11621.36791827,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2015-Q1",30380.674431503,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2015-Q2",13010.896283971,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2015-Q3",18186.212978369,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2015-Q4",27182.434830837,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2016-Q1",27523.094105938,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2016-Q2",-14442.75019352,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2016-Q3",21378.220723211,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2016-Q4",36260.463341811,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2017-Q1",39548.013752677,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2017-Q2",19734.381693157,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2017-Q3",11421.944538383,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2017-Q4",15190.038327133,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2018-Q1",44426.578543609,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2018-Q2",51410.060191196,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2018-Q3",18782.371061017,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2018-Q4",-17562.778236752,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2019-Q1",69734.622187395,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2019-Q2",33251.411619837,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2019-Q3",1804.5315123699,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2019-Q4",46283.787081608,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2020-Q1",32450.476353276,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2020-Q2",-8756.0478632479,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2020-Q3",-8626.3213675214,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2020-Q4",35441.688888889,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2021-Q1",53966.179044465,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2021-Q2",40642.094370861,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2021-Q3",25744.245506149,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2021-Q4",44804.855723746,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2022-Q1",34599.088232201,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2022-Q2",49364.6513829,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2022-Q3",25858.238510884,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2022-Q4",32965.953307393,
"DEU","FDIFLOW","OUTWARD","MLN_USD","Q","2023-Q1",57017.964810643,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2013-Q1",122.32292048321,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2013-Q2",343.18280499137,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2013-Q3",32.945912651002,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2013-Q4",2318.7009664144,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2014-Q1",573.02039140241,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2014-Q2",1049.6216465437,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2014-Q3",306.65268143824,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2014-Q4",754.08224227146,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2015-Q1",210.18703050471,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2015-Q2",449.15404769828,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2015-Q3",195.18947531891,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2015-Q4",413.34907709373,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2016-Q1",369.22614840208,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2016-Q2",356.04585646356,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2016-Q3",892.48674223156,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2016-Q4",1144.7038549154,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2017-Q1",1215.8889989855,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2017-Q2",945.76824146094,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2017-Q3",562.06194341111,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2017-Q4",753.71590463307,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2018-Q1",1007.5318293403,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2018-Q2",1414.6723993863,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2018-Q3",613.54377198159,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2018-Q4",935.10499586923,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2019-Q1",906.52461099295,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2019-Q2",1420.85812493,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2019-Q3",924.03738385761,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2019-Q4",1767.7921538117,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2020-Q1",995.54112364672,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2020-Q2",734.69209230769,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2020-Q3",666.49886837607,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2020-Q4",808.4891031339,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2021-Q1",1121.4804943236,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2021-Q2",1642.107717597,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2021-Q3",1475.061102176,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2021-Q4",2088.7736376537,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2022-Q1",2689.7941171522,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2022-Q2",1933.8398475129,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2022-Q3",2090.7200420654,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2022-Q4",879.10568408876,
"GRC","FDIFLOW","INWARD","MLN_USD","Q","2023-Q1",1007.2462074885,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2013-Q1",59.341677950352,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2013-Q2",-176.30431036772,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2013-Q3",-943.33113367848,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2013-Q4",275.13626443648,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2014-Q1",758.84617752421,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2014-Q2",638.19072707974,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2014-Q3",782.21746848879,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2014-Q4",835.9768448985,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2015-Q1",363.23160399334,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2015-Q2",411.05120354964,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2015-Q3",445.54290183028,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2015-Q4",358.01536993899,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2016-Q1",490.04180028752,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2016-Q2",-2286.3009012496,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2016-Q3",188.04232113237,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2016-Q4",-57.195535773526,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2017-Q1",573.20132566791,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2017-Q2",-669.93331867884,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2017-Q3",145.86262428137,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2017-Q4",118.89506030887,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2018-Q1",405.61313584327,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2018-Q2",-374.94058420866,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2018-Q3",294.39511153074,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2018-Q4",151.53111648767,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2019-Q1",65.855646479346,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2019-Q2",111.9284518079,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2019-Q3",317.24343221762,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2019-Q4",146.54894324415,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2020-Q1",81.095262678063,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2020-Q2",214.35662108262,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2020-Q3",65.301637606838,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2020-Q4",186.60264045584,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2021-Q1",579.95836565752,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2021-Q2",-379.70227530747,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2021-Q3",207.94963812677,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2021-Q4",700.85961802271,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2022-Q1",116.08596803029,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2022-Q2",99.419088232201,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2022-Q3",1717.1139899043,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2022-Q4",944.18384267536,
"GRC","FDIFLOW","OUTWARD","MLN_USD","Q","2023-Q1",298.62145585238,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2013-Q1",948.06607159709,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2013-Q2",-914.95124153721,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2013-Q3",-2150.0666288878,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2013-Q4",5703.5090796787,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2014-Q1",2150.882962749,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2014-Q2",-1202.281360387,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2014-Q3",2580.8307056471,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2014-Q4",4437.5206421141,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2015-Q1",603.4391534202,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2015-Q2",-217.3766198414,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2015-Q3",2000.992689671,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2015-Q4",-16931.69205642,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2016-Q1",-9759.6560824947,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2016-Q2",-272.65057668877,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2016-Q3",2166.3972527804,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2016-Q4",2427.3159870844,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2017-Q1",3572.2163508411,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2017-Q2",480.69115231765,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2017-Q3",321.46063923893,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2017-Q4",-860.02507683721,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2018-Q1",529.10739053783,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2018-Q2",293.54433700983,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2018-Q3",2860.2455469815,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2018-Q4",2777.2058965026,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2019-Q1",725.22952994915,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2019-Q2",-992.30856847117,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2019-Q3",1416.4284765518,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2019-Q4",3107.667350533,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2020-Q1",1426.2850931179,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2020-Q2",1782.2793565922,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2020-Q3",820.65364183988,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2020-Q4",3017.6242835431,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2021-Q1",620.64208250964,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2021-Q2",269.26015965969,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2021-Q3",3238.1512963732,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2021-Q4",3430.346856236,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2022-Q1",468.44811088688,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2022-Q2",2188.7536311549,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2022-Q3",4303.0576666184,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2022-Q4",1997.2108972626,
"HUN","FDIFLOW","INWARD","MLN_USD","Q","2023-Q1",-860.2948740889,
"HUN","FDIFLOW","OUTWARD","MLN_USD","Q","2013-Q1",290.69592010437,
"HUN","FDIFLOW","OUTWARD","MLN_USD","Q","2013-Q2",-54.404202132822,
"HUN","FDIFLOW","OUTWARD","MLN_USD","Q","2013-Q3",-1166.5781546522,
"HUN","FDIFLOW","OUTWARD","MLN_USD","Q","2013-Q4",2873.1624994353,
"HUN","FDIFLOW","OUTWARD","MLN_USD","Q","2014-Q1",801.57740271543,
"HUN","FDIFLOW","OUTWARD","MLN_USD","Q","2014-Q2",641.12480445501,
"HUN","FDIFLOW","OUTWARD","MLN_USD","Q","2014-Q3",836.76544617359,
"HUN","FDIFLOW","OUTWARD","MLN_USD","Q","2014-Q4",1574.6312792028,
"HUN","FDIFLOW","OUTWARD","MLN_USD","Q","2015-Q1",624.31333767918,
"HUN","FDIFLOW","OUTWARD","MLN_USD","Q","2015-Q2",723.61873822503,
"HUN","FDIFLOW","OUTWARD","MLN_USD","Q","2015-Q3",556.50518277613,
